jd_utc,alt_m,lat_deg,lon_deg,wx_rad_s,wy_rad_s,wz_rad_s
2.45155e+06,269118,-68.1052,93.9315,0.00414341,-0.0333749,-0.0117275
2.45155e+06,269055,-68.0614,95.7538,0.00416956,-0.0333626,-0.0117227
2.45155e+06,268988,-67.9986,97.5679,0.00418976,-0.0333496,-0.0117177
2.45155e+06,268917,-67.9168,99.3711,0.00420303,-0.0333377,-0.0117133
2.45155e+06,268841,-67.8163,101.161,0.00420907,-0.0333318,-0.0117098
2.45155e+06,268761,-67.6973,102.934,0.00420977,-0.0333399,-0.011708
2.45155e+06,268677,-67.5602,104.688,0.00420972,-0.0333589,-0.0117084
2.45155e+06,268589,-67.4051,106.422,0.00421016,-0.0333715,-0.0117108
2.45155e+06,268496,-67.2326,108.132,0.00420949,-0.0333732,-0.0117134
2.45155e+06,268400,-67.0429,109.818,0.00420727,-0.0333666,-0.0117152
2.45155e+06,268299,-66.8366,111.477,0.00420454,-0.0333555,-0.0117163
2.45155e+06,268194,-66.614,113.108,0.00420335,-0.0333409,-0.0117166
2.45155e+06,268085,-66.3757,114.71,0.00420331,-0.0333409,-0.0117157
2.45155e+06,267972,-66.122,116.282,0.00420769,-0.033337,-0.0117149
2.45155e+06,267856,-65.8534,117.822,0.00421998,-0.0333306,-0.0117134
2.45155e+06,267735,-65.5706,119.331,0.00424683,-0.0333234,-0.0117119
2.45155e+06,267610,-65.2738,120.808,0.00428362,-0.033315,-0.0117091
2.45155e+06,267482,-64.9637,122.252,0.00432218,-0.0333056,-0.0117059
2.45155e+06,267349,-64.6407,123.663,0.00435749,-0.033295,-0.0117023
2.45155e+06,267213,-64.3053,125.042,0.00438654,-0.0332835,-0.0116978
2.45155e+06,267073,-63.958,126.388,0.0044102,-0.033271,-0.0116929
2.45155e+06,266930,-63.5992,127.702,0.00442755,-0.0332584,-0.0116881
2.45155e+06,266783,-63.2294,128.983,0.00443762,-0.0332484,-0.0116847
2.45155e+06,266633,-62.849,130.233,0.00444081,-0.0332481,-0.0116823
2.45155e+06,266479,-62.4586,131.452,0.00444085,-0.0332618,-0.0116809
2.45155e+06,266321,-62.0584,132.64,0.00444112,-0.0332803,-0.0116827
2.45155e+06,266160,-61.649,133.798,0.00444117,-0.0332881,-0.0116855
2.45155e+06,265996,-61.2306,134.927,0.00443951,-0.0332853,-0.0116881
2.45155e+06,265829,-60.8037,136.027,0.00443657,-0.0332761,-0.0116897
2.45155e+06,265659,-60.3687,137.099,0.00443374,-0.0332646,-0.0116903
2.45155e+06,265485,-59.9259,138.143,0.00443228,-0.0332592,-0.0116898
2.45155e+06,265309,-59.4756,139.161,0.0044339,-0.0332578,-0.0116893
2.45155e+06,265129,-59.0182,140.154,0.00444129,-0.0332528,-0.0116882
2.45155e+06,264947,-58.5539,141.121,0.0044577,-0.0332476,-0.0116871
2.45155e+06,264762,-58.0831,142.064,0.00448858,-0.0332423,-0.0116859
2.45155e+06,264574,-57.6061,142.983,0.00452603,-0.033236,-0.0116841
2.45155e+06,264384,-57.1231,143.88,0.00456339,-0.0332279,-0.0116814
2.45155e+06,264191,-56.6343,144.755,0.00459734,-0.0332181,-0.0116775
2.45155e+06,263996,-56.14,145.608,0.00462758,-0.0332058,-0.0116729
2.45155e+06,263798,-55.6405,146.441,0.00465234,-0.0331917,-0.0116674
2.45155e+06,263598,-55.136,147.253,0.00466913,-0.0331782,-0.0116625
2.45155e+06,263396,-54.6267,148.047,0.00467699,-0.0331709,-0.0116585
2.45155e+06,263192,-54.1127,148.822,0.00467794,-0.0331783,-0.011657
2.45155e+06,262985,-53.5944,149.579,0.00467806,-0.0332004,-0.0116582
2.45155e+06,262777,-53.0718,150.318,0.00467886,-0.0332156,-0.0116613
2.45155e+06,262567,-52.5451,151.041,0.00467795,-0.0332183,-0.0116649
2.45155e+06,262355,-52.0145,151.748,0.00467429,-0.0332108,-0.0116677
2.45155e+06,262142,-51.4803,152.439,0.00466906,-0.0331978,-0.0116692
2.45155e+06,261927,-50.9424,153.116,0.00466542,-0.0331858,-0.0116696
2.45155e+06,261711,-50.4011,153.777,0.00466426,-0.0331852,-0.0116689
2.45155e+06,261493,-49.8565,154.425,0.00466787,-0.0331823,-0.0116684
2.45155e+06,261274,-49.3087,155.059,0.00467858,-0.0331797,-0.0116678
2.45155e+06,261054,-48.7579,155.681,0.00470407,-0.0331776,-0.0116667
2.45155e+06,260833,-48.2041,156.29,0.00474517,-0.0331755,-0.0116657
2.45155e+06,260611,-47.6476,156.886,0.00478493,-0.0331718,-0.0116643
2.45155e+06,260388,-47.0883,157.471,0.00482031,-0.0331658,-0.0116612
2.45155e+06,260164,-46.5265,158.045,0.00485709,-0.0331558,-0.0116572
2.45155e+06,259940,-45.9621,158.608,0.00489017,-0.0331419,-0.0116522
2.45155e+06,259715,-45.3953,159.16,0.0049139,-0.0331271,-0.011647
2.45155e+06,259490,-44.8262,159.703,0.00492672,-0.0331157,-0.0116429
2.45155e+06,259264,-44.2549,160.235,0.00492977,-0.0331187,-0.0116408
2.45155e+06,259038,-43.6815,160.759,0.0049307,-0.0331563,-0.0116407
2.45155e+06,258812,-43.1059,161.273,0.00493256,-0.0331837,-0.0116456
2.45155e+06,258586,-42.5284,161.778,0.00493213,-0.0331917,-0.0116506
2.45155e+06,258360,-41.9489,162.275,0.00492745,-0.0331861,-0.0116549
2.45155e+06,258135,-41.3676,162.764,0.00491943,-0.0331732,-0.0116574
2.45155e+06,257909,-40.7845,163.245,0.00491092,-0.0331588,-0.0116584
2.45155e+06,257684,-40.1997,163.718,0.00490657,-0.033149,-0.0116585
2.45155e+06,257460,-39.6132,164.184,0.00490798,-0.0331465,-0.0116581
2.45155e+06,257236,-39.0251,164.643,0.00491453,-0.0331462,-0.0116577
2.45155e+06,257013,-38.4355,165.095,0.00491935,-0.0331487,-0.0116579
2.45155e+06,256790,-37.8443,165.541,0.00492558,-0.0331516,-0.0116579
2.45155e+06,256569,-37.2517,165.98,0.00492878,-0.0331528,-0.0116559
2.45155e+06,256349,-36.6577,166.413,0.00496821,-0.0331514,-0.0116539
2.45155e+06,256129,-36.0624,166.84,0.00501144,-0.0331452,-0.0116491
2.45155e+06,255911,-35.4658,167.261,0.00505839,-0.033132,-0.0116439
2.45155e+06,255695,-34.8679,167.677,0.0050935,-0.0331155,-0.0116378
2.45155e+06,255480,-34.2687,168.087,0.00511346,-0.0331006,-0.0116328
2.45155e+06,255266,-33.6685,168.492,0.00511868,-0.0331004,-0.0116308
2.45155e+06,255054,-33.067,168.892,0.00512027,-0.0331411,-0.011631
2.45155e+06,254844,-32.4645,169.288,0.00512431,-0.0331821,-0.0116379
2.45155e+06,254636,-31.8609,169.678,0.00512411,-0.0331943,-0.0116452
2.45155e+06,254429,-31.2563,170.065,0.00511665,-0.0331889,-0.0116522
2.45155e+06,254225,-30.6507,170.446,0.00510346,-0.0331733,-0.0116574
2.45155e+06,254023,-30.0442,170.824,0.00508896,-0.0331573,-0.0116594
2.45155e+06,253823,-29.4367,171.198,0.00507814,-0.0331459,-0.01166
2.45155e+06,253625,-28.8283,171.567,0.00507392,-0.0331445,-0.0116599
2.45155e+06,253430,-28.2191,171.933,0.00507924,-0.0331486,-0.0116601
2.45155e+06,253238,-27.609,172.296,0.00508962,-0.0331587,-0.0116621
2.45155e+06,253048,-26.9981,172.654,0.00509861,-0.0331685,-0.0116657
2.45155e+06,252861,-26.3864,173.01,0.00511103,-0.0331757,-0.0116683
2.45155e+06,252676,-25.774,173.362,0.00510721,-0.033178,-0.0116681
2.45155e+06,252495,-25.1608,173.711,0.00513049,-0.0331776,-0.0116629
2.45155e+06,252316,-24.547,174.057,0.00518572,-0.0331691,-0.0116583
2.45155e+06,252141,-23.9325,174.399,0.00523051,-0.0331536,-0.0116527
2.45155e+06,251968,-23.3173,174.74,0.00525684,-0.0331377,-0.0116473
2.45155e+06,251799,-22.7015,175.077,0.00526409,-0.0331367,-0.0116446
2.45155e+06,251633,-22.085,175.412,0.00526638,-0.0331788,-0.0116469
2.45155e+06,251471,-21.468,175.744,0.00527191,-0.0332197,-0.0116542
2.45155e+06,251312,-20.8504,176.074,0.00527051,-0.033233,-0.011664
2.45155e+06,251157,-20.2323,176.401,0.00526013,-0.0332284,-0.0116736
2.45155e+06,251005,-19.6137,176.727,0.00524175,-0.0332127,-0.0116809
2.45155e+06,250857,-18.9945,177.05,0.00521922,-0.0331952,-0.0116846
2.45155e+06,250713,-18.3749,177.371,0.0052006,-0.033185,-0.0116857
2.45155e+06,250572,-17.7548,177.69,0.00519397,-0.0331834,-0.0116859
2.45155e+06,250436,-17.1343,178.007,0.00519835,-0.033198,-0.0116869
2.45155e+06,250303,-16.5133,178.323,0.00520965,-0.0332201,-0.0116913
2.45155e+06,250175,-15.8919,178.636,0.00522276,-0.0332413,-0.0116997
2.45155e+06,250050,-15.2702,178.948,0.00523936,-0.0332582,-0.0117106
2.45155e+06,249930,-14.648,179.259,0.00524436,-0.0332649,-0.0117188
2.45155e+06,249814,-14.0255,179.568,0.00524854,-0.0332678,-0.0117196
2.45155e+06,249702,-13.4027,179.875,0.00530182,-0.033266,-0.011716
2.45155e+06,249595,-12.7795,-179.819,0.00535221,-0.033254,-0.0117122
2.45155e+06,249492,-12.1561,-179.514,0.00537956,-0.0332411,-0.011708
2.45155e+06,249393,-11.5323,-179.21,0.00538628,-0.033242,-0.0117058
2.45155e+06,249299,-10.9083,-178.908,0.00538644,-0.0332816,-0.011711
2.45155e+06,249209,-10.284,-178.606,0.0053888,-0.0333109,-0.0117202
2.45155e+06,249124,-9.65951,-178.306,0.0053835,-0.0333201,-0.0117314
2.45155e+06,249043,-9.03476,-178.006,0.00536912,-0.0333152,-0.0117429
2.45155e+06,248967,-8.4098,-177.708,0.00534739,-0.0333019,-0.0117509
2.45155e+06,248896,-7.78464,-177.41,0.00531823,-0.0332867,-0.0117555
2.45155e+06,248829,-7.1593,-177.113,0.0052958,-0.033281,-0.0117567
2.45155e+06,248768,-6.5338,-176.817,0.005292,-0.033278,-0.0117582
2.45155e+06,248711,-5.90814,-176.521,0.00529569,-0.0332884,-0.0117591
2.45155e+06,248658,-5.28235,-176.226,0.00530735,-0.0333269,-0.0117662
2.45155e+06,248611,-4.65643,-175.931,0.00532672,-0.0333654,-0.011781
2.45155e+06,248568,-4.03041,-175.637,0.00535613,-0.0333974,-0.0118011
2.45155e+06,248530,-3.40429,-175.343,0.00536906,-0.0334096,-0.0118183
2.45155e+06,248497,-2.7781,-175.05,0.00538359,-0.0334139,-0.0118291
2.45155e+06,248469,-2.15184,-174.757,0.00542016,-0.0334166,-0.0118293
2.45155e+06,248446,-1.52553,-174.464,0.00546638,-0.0334105,-0.011827
2.45155e+06,248428,-0.899182,-174.171,0.00548952,-0.0334016,-0.0118241
2.45155e+06,248414,-0.272813,-173.878,0.00549086,-0.0334192,-0.0118253
2.45155e+06,248406,0.353563,-173.585,0.00548909,-0.0334462,-0.0118312
2.45155e+06,248402,0.979933,-173.293,0.00548262,-0.0334583,-0.0118402
2.45155e+06,248403,1.60628,-173,0.00547146,-0.0334618,-0.0118519
2.45155e+06,248410,2.2326,-172.707,0.00544874,-0.0334542,-0.011864
2.45155e+06,248421,2.85886,-172.413,0.00540847,-0.0334378,-0.0118723
2.45155e+06,248437,3.48507,-172.12,0.00537171,-0.033427,-0.0118768
2.45155e+06,248458,4.11119,-171.826,0.00534894,-0.0334258,-0.0118793
2.45155e+06,248483,4.73722,-171.532,0.00534593,-0.0334171,-0.0118836
2.45155e+06,248514,5.36315,-171.237,0.00534797,-0.0334373,-0.0118849
2.45155e+06,248549,5.98896,-170.942,0.0053587,-0.0334916,-0.0118952
2.45155e+06,248589,6.61463,-170.646,0.00538715,-0.0335494,-0.0119164
2.45155e+06,248634,7.24015,-170.35,0.00542254,-0.0335925,-0.0119431
2.45155e+06,248684,7.8655,-170.053,0.00544787,-0.0336108,-0.0119673
2.45155e+06,248738,8.49068,-169.755,0.00548014,-0.0336198,-0.0119854
2.45155e+06,248798,9.11566,-169.456,0.00551391,-0.0336242,-0.0119911
2.45155e+06,248861,9.74043,-169.156,0.00554951,-0.0336229,-0.0119901
2.45155e+06,248930,10.365,-168.856,0.00556486,-0.0336193,-0.0119889
2.45155e+06,249003,10.9893,-168.554,0.00556517,-0.0336302,-0.0119899
2.45155e+06,249080,11.6133,-168.252,0.00555513,-0.0336392,-0.0119961
2.45155e+06,249162,12.2371,-167.948,0.00553717,-0.03364,-0.0120058
2.45155e+06,249249,12.8606,-167.643,0.00551989,-0.0336395,-0.0120165
2.45155e+06,249340,13.4838,-167.336,0.00548765,-0.0336305,-0.0120275
2.45155e+06,249435,14.1066,-167.029,0.00543858,-0.0336187,-0.0120342
2.45155e+06,249535,14.7292,-166.72,0.00541031,-0.0336154,-0.0120382
2.45155e+06,249639,15.3513,-166.409,0.00539575,-0.0336123,-0.0120467
2.45155e+06,249747,15.9731,-166.097,0.0053912,-0.0336072,-0.0120518
2.45155e+06,249859,16.5945,-165.783,0.00539326,-0.0336456,-0.0120535
2.45155e+06,249975,17.2155,-165.467,0.00540865,-0.0337194,-0.0120683
2.45155e+06,250096,17.8361,-165.15,0.00544148,-0.0337902,-0.012098
2.45155e+06,250220,18.4562,-164.83,0.0054725,-0.0338308,-0.0121288
2.45155e+06,250348,19.0759,-164.509,0.00551027,-0.0338553,-0.0121573
2.45155e+06,250481,19.6951,-164.185,0.00555367,-0.0338682,-0.0121791
2.45155e+06,250616,20.3137,-163.86,0.00560004,-0.0338745,-0.0121889
2.45155e+06,250756,20.9319,-163.532,0.00562612,-0.0338757,-0.0121896
2.45155e+06,250899,21.5495,-163.202,0.00563288,-0.0338791,-0.0121892
2.45155e+06,251046,22.1666,-162.869,0.00562657,-0.0338867,-0.0121917
2.45155e+06,251196,22.783,-162.534,0.00560504,-0.0338851,-0.0121975
2.45155e+06,251350,23.3989,-162.196,0.00557751,-0.0338817,-0.0122064
2.45155e+06,251506,24.0141,-161.855,0.00554861,-0.0338772,-0.0122152
2.45155e+06,251667,24.6286,-161.512,0.00550579,-0.03387,-0.0122233
2.45155e+06,251830,25.2425,-161.166,0.00547765,-0.0338667,-0.0122287
2.45155e+06,251996,25.8557,-160.816,0.00546258,-0.0338665,-0.0122381
2.45155e+06,252166,26.4682,-160.464,0.0054448,-0.0338697,-0.0122501
2.45155e+06,252338,27.0799,-160.108,0.00543333,-0.0338877,-0.0122558
2.45155e+06,252513,27.6908,-159.748,0.00543501,-0.0339385,-0.0122598
2.45155e+06,252691,28.3009,-159.386,0.00545311,-0.0340239,-0.0122805
2.45155e+06,252871,28.9102,-159.019,0.00547928,-0.0340852,-0.0123123
2.45155e+06,253054,29.5186,-158.649,0.00550742,-0.0341192,-0.0123445
2.45155e+06,253239,30.1261,-158.275,0.00554892,-0.0341436,-0.0123734
2.45155e+06,253427,30.7327,-157.896,0.00559544,-0.0341602,-0.012393
2.45155e+06,253617,31.3383,-157.514,0.00563339,-0.0341656,-0.0124025
2.45155e+06,253809,31.9429,-157.127,0.00564649,-0.0341678,-0.0124031
2.45155e+06,254004,32.5465,-156.736,0.00564138,-0.0341679,-0.0124036
2.45155e+06,254200,33.149,-156.34,0.0056191,-0.0341657,-0.0124063
2.45155e+06,254398,33.7505,-155.939,0.00558253,-0.0341605,-0.0124115
2.45155e+06,254598,34.3508,-155.533,0.00553794,-0.0341547,-0.012419
2.45155e+06,254799,34.9499,-155.121,0.00549573,-0.0341504,-0.0124249
2.45155e+06,255002,35.5478,-154.705,0.00547704,-0.034149,-0.0124309
2.45155e+06,255207,36.1444,-154.283,0.00547105,-0.0341481,-0.0124419
2.45155e+06,255413,36.7397,-153.855,0.00545077,-0.0341532,-0.0124565
2.45155e+06,255620,37.3337,-153.421,0.00542641,-0.0341761,-0.0124691
2.45155e+06,255828,37.9263,-152.981,0.00541493,-0.0342126,-0.0124742
2.45155e+06,256038,38.5174,-152.534,0.00541942,-0.0342958,-0.0124835
2.45155e+06,256248,39.107,-152.081,0.00543651,-0.0343696,-0.0125097
2.45155e+06,256459,39.695,-151.621,0.00545766,-0.0344138,-0.0125405
2.45155e+06,256671,40.2815,-151.154,0.00548617,-0.0344419,-0.0125716
2.45155e+06,256692,40.34,-151.069,0.00548962,-0.034444,-0.0125748
2.45155e+06,256905,40.9246,-150.594,0.0055257,-0.0344575,-0.012603
2.45155e+06,257118,41.5075,-150.111,0.00555866,-0.0344633,-0.0126191
2.45155e+06,257332,42.0886,-149.62,0.00557128,-0.0344655,-0.0126225
2.45155e+06,257545,42.6678,-149.121,0.00556284,-0.0344692,-0.0126225
2.45155e+06,257760,43.245,-148.614,0.0055377,-0.0344684,-0.0126232
2.45155e+06,257974,43.8202,-148.097,0.00549596,-0.0344649,-0.0126253
2.45155e+06,258188,44.3934,-147.571,0.00543895,-0.0344598,-0.0126278
2.45155e+06,258402,44.9644,-147.036,0.00538117,-0.0344574,-0.0126295
2.45155e+06,258616,45.5331,-146.491,0.00539188,-0.0344581,-0.0126285
2.45155e+06,258830,46.0995,-145.936,0.00538623,-0.0344612,-0.0126323
2.45155e+06,259043,46.6634,-145.37,0.00536404,-0.0344718,-0.0126417
2.45155e+06,259256,47.2249,-144.794,0.00533276,-0.0345007,-0.0126532
2.45155e+06,259468,47.7837,-144.206,0.00530632,-0.0345531,-0.0126659
2.45155e+06,259679,48.3398,-143.606,0.00530173,-0.0346229,-0.0126698
2.45155e+06,259890,48.893,-142.994,0.00531129,-0.0347062,-0.012686
2.45155e+06,260100,49.4433,-142.369,0.00532551,-0.0347537,-0.0127128
2.45155e+06,260308,49.9905,-141.732,0.00534689,-0.0347853,-0.0127433
2.45155e+06,260516,50.5345,-141.08,0.00537416,-0.0348016,-0.0127726
2.45155e+06,260722,51.0752,-140.415,0.00540132,-0.0348104,-0.0127921
2.45155e+06,260927,51.6124,-139.735,0.00541422,-0.0348155,-0.0127978
2.45155e+06,261131,52.146,-139.039,0.00540831,-0.034827,-0.0127976
2.45155e+06,261333,52.6758,-138.328,0.0053889,-0.0348342,-0.0127977
2.45155e+06,261534,53.2017,-137.601,0.00536506,-0.0348368,-0.0127976
2.45155e+06,261733,53.7234,-136.857,0.00531925,-0.0348372,-0.0127975
2.45155e+06,261930,54.2409,-136.095,0.00532102,-0.0348381,-0.0127963
2.45155e+06,262125,54.754,-135.315,0.00532624,-0.034839,-0.0127978
2.45155e+06,262319,55.2623,-134.517,0.00532436,-0.0348416,-0.0128036
2.45155e+06,262510,55.7658,-133.699,0.00530701,-0.0348512,-0.0128134
2.45155e+06,262699,56.2642,-132.861,0.00527562,-0.0348792,-0.0128261
2.45155e+06,262886,56.7573,-132.002,0.00524459,-0.0349283,-0.0128413
2.45155e+06,263071,57.2449,-131.122,0.00522901,-0.0349876,-0.0128517
2.45155e+06,263253,57.7266,-130.219,0.00522955,-0.0350382,-0.0128562
2.45155e+06,263433,58.2023,-129.293,0.00523839,-0.0350902,-0.0128741
2.45155e+06,263610,58.6717,-128.344,0.00525244,-0.0351228,-0.0128979
2.45155e+06,263785,59.1345,-127.37,0.00526932,-0.0351352,-0.0129215
2.45155e+06,263957,59.5903,-126.371,0.00528746,-0.0351436,-0.0129382
2.45155e+06,264126,60.0389,-125.345,0.00529763,-0.0351501,-0.0129443
2.45155e+06,264293,60.48,-124.294,0.00529273,-0.0351676,-0.0129441
2.45155e+06,264456,60.9131,-123.214,0.00527751,-0.0351823,-0.0129451
2.45155e+06,264617,61.3381,-122.106,0.00525228,-0.0351925,-0.0129465
2.45155e+06,264774,61.7544,-120.97,0.00523342,-0.0351973,-0.0129472
2.45155e+06,264929,62.1616,-119.804,0.00522818,-0.0352001,-0.0129486
2.45155e+06,265080,62.5595,-118.607,0.00522516,-0.035203,-0.0129525
2.45155e+06,265228,62.9476,-117.38,0.00522543,-0.0352058,-0.0129583
2.45155e+06,265373,63.3255,-116.122,0.00521025,-0.0352154,-0.0129676
2.45155e+06,265514,63.6926,-114.831,0.00518018,-0.0352421,-0.0129792
2.45155e+06,265652,64.0487,-113.509,0.00514637,-0.0352915,-0.0129937
2.45155e+06,265786,64.3931,-112.154,0.00512468,-0.0353534,-0.0130065
2.45155e+06,265917,64.7255,-110.766,0.00511973,-0.0354063,-0.0130114
2.45155e+06,266045,65.0454,-109.345,0.00512378,-0.0354552,-0.0130199
2.45155e+06,266168,65.3522,-107.892,0.00513304,-0.0354896,-0.0130372
2.45155e+06,266288,65.6455,-106.407,0.00514622,-0.0355086,-0.013057
2.45155e+06,266405,65.9248,-104.889,0.00515968,-0.0355188,-0.0130717
2.45155e+06,266517,66.1897,-103.339,0.00516648,-0.0355265,-0.0130766
2.45155e+06,266626,66.4395,-101.759,0.00516243,-0.0355473,-0.0130764
2.45155e+06,266731,66.6739,-100.149,0.0051494,-0.0355662,-0.0130776
2.45155e+06,266832,66.8924,-98.5094,0.0051256,-0.0355819,-0.0130795
2.45155e+06,266929,67.0945,-96.8424,0.00510441,-0.0355913,-0.0130815
2.45155e+06,267022,67.2797,-95.1493,0.00509439,-0.035597,-0.0130845
2.45155e+06,267112,67.4478,-93.4318,0.00508723,-0.0356019,-0.0130892
2.45155e+06,267197,67.5982,-91.6918,0.00508803,-0.0356046,-0.0130951
2.45155e+06,267278,67.7307,-89.9314,0.00507732,-0.0356126,-0.0131039
2.45155e+06,267356,67.8448,-88.1529,0.00505231,-0.0356355,-0.0131149
2.45155e+06,267429,67.9405,-86.3587,0.00502109,-0.0356789,-0.0131284
2.45155e+06,267498,68.0172,-84.5516,0.0049987,-0.0357332,-0.0131416
2.45155e+06,267563,68.075,-82.7342,0.00499054,-0.0357832,-0.0131478
2.45155e+06,267624,68.1137,-80.9094,0.0049914,-0.0358287,-0.0131508
2.45155e+06,267680,68.1331,-79.0801,0.00499714,-0.0358612,-0.0131616
2.45155e+06,267733,68.1331,-77.2493,0.00500699,-0.0358822,-0.0131765
2.45155e+06,267782,68.1139,-75.4201,0.00501808,-0.0358955,-0.0131892
2.45155e+06,267826,68.0754,-73.5953,0.00502295,-0.0359022,-0.0131931
2.45155e+06,267866,68.0178,-71.778,0.00502003,-0.0359228,-0.0131933
2.45155e+06,267902,67.9411,-69.971,0.00500911,-0.0359426,-0.0131946
2.45155e+06,267934,67.8457,-68.177,0.00498914,-0.0359592,-0.0131964
2.45155e+06,267962,67.7317,-66.3987,0.00496886,-0.0359703,-0.0131989
2.45155e+06,267985,67.5994,-64.6385,0.00495811,-0.0359768,-0.0132018
2.45155e+06,268005,67.4491,-62.8987,0.00495054,-0.0359821,-0.0132062
2.45155e+06,268020,67.2813,-61.1815,0.00494723,-0.0359862,-0.013212
2.45155e+06,268032,67.0962,-59.4887,0.00493868,-0.0359931,-0.0132201
2.45155e+06,268039,66.8944,-57.8221,0.00491707,-0.036013,-0.0132301
2.45155e+06,268042,66.6762,-56.1831,0.00488952,-0.0360505,-0.0132425
2.45155e+06,268041,66.442,-54.5731,0.00486844,-0.0360992,-0.0132545
2.45155e+06,268036,66.1924,-52.9931,0.00485972,-0.0361472,-0.0132619
2.45155e+06,268027,65.9279,-51.444,0.00485986,-0.0361873,-0.0132646
2.45155e+06,268015,65.6489,-49.9266,0.00486466,-0.0362166,-0.013274
2.45155e+06,267998,65.3559,-48.4413,0.00487314,-0.0362351,-0.0132871
2.45155e+06,267977,65.0494,-46.9886,0.00488301,-0.0362468,-0.0132986
2.45155e+06,267952,64.7299,-45.5685,0.00488761,-0.036253,-0.0133024
2.45155e+06,267924,64.3979,-44.1812,0.00488527,-0.0362717,-0.0133026
2.45155e+06,267892,64.0538,-42.8265,0.00487488,-0.0362903,-0.0133036
2.45155e+06,267856,63.6982,-41.5044,0.00485662,-0.0363052,-0.0133052
2.45155e+06,267816,63.3315,-40.2144,0.00483783,-0.0363153,-0.0133076
2.45155e+06,267772,62.9541,-38.9562,0.00482835,-0.0363209,-0.0133102
2.45155e+06,267725,62.5665,-37.7294,0.00482173,-0.0363255,-0.0133141
2.45155e+06,267675,62.1691,-36.5334,0.00481875,-0.0363291,-0.0133196
2.45155e+06,267620,61.7623,-35.3676,0.00481001,-0.0363358,-0.013327
2.45155e+06,267563,61.3465,-34.2314,0.00478897,-0.0363551,-0.0133364
2.45155e+06,267501,60.9222,-33.1241,0.0047623,-0.0363921,-0.0133479
2.45155e+06,267437,60.4896,-32.0451,0.00474359,-0.0364382,-0.0133593
2.45155e+06,267369,60.0491,-30.9935,0.00473738,-0.036481,-0.0133641
2.45155e+06,267298,59.6011,-29.9687,0.00473921,-0.0365194,-0.0133694
2.45155e+06,267223,59.1459,-28.9698,0.00474594,-0.0365492,-0.0133817
2.45155e+06,267146,58.6838,-27.9963,0.0047558,-0.0365646,-0.013397
2.45155e+06,267065,58.2151,-27.0472,0.00476633,-0.0365728,-0.0134088
2.45155e+06,266982,57.7401,-26.1218,0.00477221,-0.0365797,-0.0134131
2.45155e+06,266895,57.2591,-25.2194,0.00476942,-0.0365956,-0.0134131
2.45155e+06,266805,56.7723,-24.3393,0.00475893,-0.03661,-0.0134138
2.45155e+06,266713,56.2799,-23.4807,0.0047396,-0.0366214,-0.0134153
2.45155e+06,266618,55.7823,-22.6429,0.00472196,-0.0366282,-0.0134172
2.45155e+06,266520,55.2796,-21.8253,0.00471518,-0.0366318,-0.0134188
2.45155e+06,266420,54.772,-21.027,0.00470997,-0.036635,-0.0134226
2.45155e+06,266317,54.2598,-20.2476,0.00471022,-0.0366371,-0.0134275
2.45155e+06,266212,53.7432,-19.4862,0.00469841,-0.0366451,-0.0134346
2.45155e+06,266104,53.2223,-18.7424,0.00467503,-0.0366672,-0.0134437
2.45155e+06,265994,52.6973,-18.0154,0.00464996,-0.0367065,-0.0134551
2.45155e+06,265882,52.1684,-17.3047,0.00463615,-0.036752,-0.0134638
2.45155e+06,265768,51.6358,-16.6097,0.00463519,-0.0367893,-0.0134669
2.45155e+06,265651,51.0995,-15.9299,0.0046406,-0.0368263,-0.013478
2.45155e+06,265533,50.5598,-15.2646,0.00465045,-0.0368505,-0.0134942
2.45155e+06,265412,50.0168,-14.6135,0.00466261,-0.0368596,-0.0135108
2.45155e+06,265290,49.4706,-13.976,0.00467511,-0.0368655,-0.0135219
2.45155e+06,265167,48.9213,-13.3516,0.00468121,-0.0368699,-0.0135254
2.45155e+06,265041,48.3691,-12.7399,0.00467616,-0.0368821,-0.0135252
2.45155e+06,264914,47.8141,-12.1404,0.00466162,-0.0368917,-0.013526
2.45155e+06,264786,47.2563,-11.5526,0.00464189,-0.0368968,-0.0135266
2.45155e+06,264656,46.696,-10.9762,0.00463139,-0.0368987,-0.0135264
2.45155e+06,264525,46.1331,-10.4107,0.00462931,-0.0369,-0.013527
2.45155e+06,264393,45.5678,-9.85583,0.00463127,-0.0369011,-0.01353
2.45155e+06,264260,45.0002,-9.31113,0.00462552,-0.0369048,-0.0135351
2.45155e+06,264125,44.4304,-8.77626,0.00460868,-0.036916,-0.0135433
2.45155e+06,263990,43.8584,-8.25089,0.00458385,-0.0369438,-0.0135538
2.45155e+06,263854,43.2844,-7.73467,0.00456539,-0.0369844,-0.0135641
2.45155e+06,263717,42.7083,-7.22728,0.00456176,-0.0370357,-0.0135682
2.45155e+06,263580,42.1304,-6.72843,0.00456772,-0.0370857,-0.0135794
2.45155e+06,263442,41.5505,-6.23781,0.00457805,-0.0371153,-0.0135978
2.45155e+06,263303,40.9689,-5.75513,0.00459339,-0.0371314,-0.0136189
2.45155e+06,263165,40.3856,-5.28012,0.00461292,-0.0371406,-0.013637
2.45155e+06,263026,39.8006,-4.81252,0.00462784,-0.0371445,-0.0136459
2.45155e+06,262887,39.214,-4.35206,0.00462993,-0.0371505,-0.013647
2.45155e+06,262747,38.6258,-3.89851,0.0046199,-0.0371569,-0.013647
